filename,count,bit
out-0.0000005-0.2--032.7,25165760,1
out-0.0000005-0.2--032.8,24,0
out-0.0000005-0.2--032.8,25165760,1
out-0.0000005-0.2--032.9,24,0
out-0.0000005-0.2--032.9,25165760,1
out-0.0000005-0.2--033.0,24,0
out-0.0000005-0.2--033.0,25165760,1
out-0.0000005-0.2--033.1,24,0
out-0.0000005-0.2--033.1,25165760,1
out-0.0000005-0.2--033.2,24,0
out-0.0000005-0.2--033.2,25165760,1
out-0.0000005-0.2--033.3,24,0
out-0.0000005-0.2--033.3,25165760,1
out-0.0000005-0.2--033.4,24,0
out-0.0000005-0.2--033.4,25165760,1
out-0.0000005-0.2--033.5,24,0
out-0.0000005-0.2--033.5,25165760,1
out-0.0000005-0.2--033.6,24,0
out-0.0000005-0.2--033.6,25165760,1
out-0.0000005-0.2--033.7,24,0
out-0.0000005-0.2--033.7,25165760,1
out-0.0000005-0.2--033.8,24,0
out-0.0000005-0.2--033.8,25165760,1
out-0.0000005-0.2--033.9,24,0
out-0.0000005-0.2--033.9,25165760,1
out-0.0000005-0.2--034.0,24,0
out-0.0000005-0.2--034.0,25165760,1
out-0.0000005-0.2--034.1,24,0
out-0.0000005-0.2--034.1,25165760,1
out-0.0000005-0.2--034.2,22,0
out-0.0000005-0.2--034.2,25165762,1
out-0.0000005-0.2--034.3,22,0
out-0.0000005-0.2--034.3,25165762,1
out-0.0000005-0.2--034.4,22,0
out-0.0000005-0.2--034.4,25165762,1
out-0.0000005-0.2--034.5,22,0
out-0.0000005-0.2--034.5,25165762,1
out-0.0000005-0.2--034.6,22,0
out-0.0000005-0.2--034.6,25165762,1
out-0.0000005-0.2--034.7,22,0
out-0.0000005-0.2--034.7,25165762,1
out-0.0000005-0.2--034.8,22,0
out-0.0000005-0.2--034.8,25165762,1
out-0.0000005-0.2--034.9,22,0
out-0.0000005-0.2--034.9,25165762,1
out-0.0000005-0.2--035.0,22,0
out-0.0000005-0.2--035.0,25165762,1
out-0.0000005-0.2--035.1,22,0
out-0.0000005-0.2--035.1,25165762,1
out-0.0000005-0.2--035.2,22,0
out-0.0000005-0.2--035.2,25165762,1
out-0.0000005-0.2--035.3,22,0
out-0.0000005-0.2--035.3,25165762,1
out-0.0000005-0.2--035.4,24,0
out-0.0000005-0.2--035.4,25165760,1
out-0.0000005-0.2--035.5,24,0
out-0.0000005-0.2--035.5,25165760,1
out-0.0000005-0.2--035.6,24,0
out-0.0000005-0.2--035.6,25165760,1
out-0.0000005-0.2--035.7,24,0
out-0.0000005-0.2--035.7,25165760,1
out-0.0000005-0.2--035.8,24,0
out-0.0000005-0.2--035.8,25165760,1
out-0.0000005-0.2--035.9,24,0
out-0.0000005-0.2--035.9,25165760,1
out-0.0000005-0.2--036.0,24,0
out-0.0000005-0.2--036.0,25165760,1
out-0.0000005-0.2--036.1,24,0
out-0.0000005-0.2--036.1,25165760,1
out-0.0000005-0.2--036.2,24,0
out-0.0000005-0.2--036.2,25165760,1
out-0.0000005-0.2--036.3,24,0
out-0.0000005-0.2--036.3,25165760,1
out-0.0000005-0.2--036.4,24,0
out-0.0000005-0.2--036.4,25165760,1
out-0.0000005-0.2--036.5,24,0
out-0.0000005-0.2--036.5,25165760,1
out-0.0000005-0.2--036.6,24,0
out-0.0000005-0.2--036.6,25165760,1
out-0.0000005-0.2--036.7,24,0
out-0.0000005-0.2--036.7,25165760,1
out-0.0000005-0.2--036.8,24,0
out-0.0000005-0.2--036.8,25165760,1
out-0.0000005-0.2--036.9,24,0
out-0.0000005-0.2--036.9,25165760,1
out-0.0000005-0.2--037.0,24,0
out-0.0000005-0.2--037.0,25165760,1
out-0.0000005-0.2--037.1,24,0
out-0.0000005-0.2--037.1,25165760,1
out-0.0000005-0.2--037.2,24,0
out-0.0000005-0.2--037.2,25165760,1
out-0.0000005-0.2--037.3,24,0
out-0.0000005-0.2--037.3,25165760,1
out-0.0000005-0.2--037.4,24,0
out-0.0000005-0.2--037.4,25165760,1
out-0.0000005-0.2--037.5,24,0
out-0.0000005-0.2--037.5,25165760,1
out-0.0000005-0.2--037.6,24,0
out-0.0000005-0.2--037.6,25165760,1
out-0.0000005-0.2--037.7,24,0
out-0.0000005-0.2--037.7,25165760,1
out-0.0000005-0.2--037.8,24,0
out-0.0000005-0.2--037.8,25165760,1
out-0.0000005-0.2--037.9,24,0
out-0.0000005-0.2--037.9,25165760,1
out-0.0000005-0.2--038.0,24,0
out-0.0000005-0.2--038.0,25165760,1
out-0.0000005-0.2--038.1,24,0
out-0.0000005-0.2--038.1,25165760,1
out-0.0000005-0.2--038.2,24,0
out-0.0000005-0.2--038.2,25165760,1
out-0.0000005-0.2--038.3,24,0
out-0.0000005-0.2--038.3,25165760,1
out-0.0000005-0.2--038.4,24,0
out-0.0000005-0.2--038.4,25165760,1
out-0.0000005-0.2--038.5,24,0
out-0.0000005-0.2--038.5,25165760,1
out-0.0000005-0.2--038.6,24,0
out-0.0000005-0.2--038.6,25165760,1
out-0.0000005-0.2--038.7,24,0
out-0.0000005-0.2--038.7,25165760,1
out-0.0000005-0.2--038.8,24,0
out-0.0000005-0.2--038.8,25165760,1
out-0.0000005-0.2--038.9,24,0
out-0.0000005-0.2--038.9,25165760,1
out-0.0000005-0.2--039.0,24,0
out-0.0000005-0.2--039.0,25165760,1
out-0.0000005-0.2--039.1,24,0
out-0.0000005-0.2--039.1,25165760,1
out-0.0000005-0.2--039.2,24,0
out-0.0000005-0.2--039.2,25165760,1
out-0.0000005-0.2--039.3,24,0
out-0.0000005-0.2--039.3,25165760,1
out-0.0000005-0.2--039.4,24,0
out-0.0000005-0.2--039.4,25165760,1
out-0.0000005-0.2--039.5,24,0
out-0.0000005-0.2--039.5,25165760,1
out-0.0000005-0.2--039.6,24,0
out-0.0000005-0.2--039.6,25165760,1
out-0.0000005-0.2--039.7,24,0
out-0.0000005-0.2--039.7,25165760,1
out-0.0000005-0.2--039.8,24,0
out-0.0000005-0.2--039.8,25165760,1
out-0.0000005-0.2--039.9,24,0
out-0.0000005-0.2--039.9,25165760,1
out-0.0000005-0.2--040.0,24,0
out-0.0000005-0.2--040.0,25165760,1
out-0.0000005-0.2--040.1,24,0
out-0.0000005-0.2--040.1,25165760,1
out-0.0000005-0.2--040.2,24,0
out-0.0000005-0.2--040.2,25165760,1
out-0.0000005-0.2--040.3,24,0
out-0.0000005-0.2--040.3,25165760,1
out-0.0000005-0.2--040.4,24,0
out-0.0000005-0.2--040.4,25165760,1
out-0.0000005-0.2--040.5,24,0
out-0.0000005-0.2--040.5,25165760,1
out-0.0000005-0.2--040.6,24,0
out-0.0000005-0.2--040.6,25165760,1
out-0.0000005-0.2--040.7,24,0
out-0.0000005-0.2--040.7,25165760,1
out-0.0000005-0.2--040.8,24,0
out-0.0000005-0.2--040.8,25165760,1
out-0.0000005-0.2--040.9,24,0
out-0.0000005-0.2--040.9,25165760,1
out-0.0000005-0.2--041.0,24,0
out-0.0000005-0.2--041.0,25165760,1
out-0.0000005-0.2--041.1,24,0
out-0.0000005-0.2--041.1,25165760,1
out-0.0000005-0.2--041.2,24,0
out-0.0000005-0.2--041.2,25165760,1
out-0.0000005-0.2--041.3,24,0
out-0.0000005-0.2--041.3,25165760,1
out-0.0000005-0.2--041.4,24,0
out-0.0000005-0.2--041.4,25165760,1
out-0.0000005-0.2--041.5,24,0
out-0.0000005-0.2--041.5,25165760,1
out-0.0000005-0.2--041.6,24,0
out-0.0000005-0.2--041.6,25165760,1
out-0.0000005-0.2--041.7,24,0
out-0.0000005-0.2--041.7,25165760,1
out-0.0000005-0.2--041.8,24,0
out-0.0000005-0.2--041.8,25165760,1
out-0.0000005-0.2--041.9,24,0
out-0.0000005-0.2--041.9,25165760,1
out-0.0000005-0.2--042.0,24,0
out-0.0000005-0.2--042.0,25165760,1
out-0.0000005-0.2--042.1,24,0
out-0.0000005-0.2--042.1,25165760,1
out-0.0000005-0.2--042.2,24,0
out-0.0000005-0.2--042.2,25165760,1
out-0.0000005-0.2--042.3,24,0
out-0.0000005-0.2--042.3,25165760,1
out-0.0000005-0.2--042.4,24,0
out-0.0000005-0.2--042.4,25165760,1
out-0.0000005-0.2--042.5,24,0
out-0.0000005-0.2--042.5,25165760,1
out-0.0000005-0.2--042.6,24,0
out-0.0000005-0.2--042.6,25165760,1
out-0.0000005-0.2--042.7,24,0
out-0.0000005-0.2--042.7,25165760,1
out-0.0000005-0.2--042.8,24,0
out-0.0000005-0.2--042.8,25165760,1
out-0.0000005-0.2--042.9,24,0
out-0.0000005-0.2--042.9,25165760,1
out-0.0000005-0.2--043.0,24,0
out-0.0000005-0.2--043.0,25165760,1
out-0.0000005-0.2--043.1,24,0
out-0.0000005-0.2--043.1,25165760,1
out-0.0000005-0.2--043.2,24,0
out-0.0000005-0.2--043.2,25165760,1
out-0.0000005-0.2--043.3,24,0
out-0.0000005-0.2--043.3,25165760,1
out-0.0000005-0.2--043.4,24,0
out-0.0000005-0.2--043.4,25165760,1
out-0.0000005-0.2--043.5,24,0
out-0.0000005-0.2--043.5,25165760,1
out-0.0000005-0.2--043.6,24,0
out-0.0000005-0.2--043.6,25165760,1
out-0.0000005-0.2--043.7,24,0
out-0.0000005-0.2--043.7,25165760,1
out-0.0000005-0.2--043.8,24,0
out-0.0000005-0.2--043.8,25165760,1
out-0.0000005-0.2--043.9,24,0
out-0.0000005-0.2--043.9,25165760,1
out-0.0000005-0.2--044.0,24,0
out-0.0000005-0.2--044.0,25165760,1
out-0.0000005-0.2--044.1,24,0
out-0.0000005-0.2--044.1,25165760,1
out-0.0000005-0.2--044.2,24,0
out-0.0000005-0.2--044.2,25165760,1
out-0.0000005-0.2--044.3,24,0
out-0.0000005-0.2--044.3,25165760,1
out-0.0000005-0.2--044.4,24,0
out-0.0000005-0.2--044.4,25165760,1
out-0.0000005-0.2--044.5,24,0
out-0.0000005-0.2--044.5,25165760,1
out-0.0000005-0.2--044.6,24,0
out-0.0000005-0.2--044.6,25165760,1
out-0.0000005-0.2--044.7,24,0
out-0.0000005-0.2--044.7,25165760,1
out-0.0000005-0.2--044.8,24,0
out-0.0000005-0.2--044.8,25165760,1
out-0.0000005-0.2--044.9,24,0
out-0.0000005-0.2--044.9,25165760,1
out-0.0000005-0.2--045.0,24,0
out-0.0000005-0.2--045.0,25165760,1
out-0.0000005-0.2--045.1,24,0
out-0.0000005-0.2--045.1,25165760,1
out-0.0000005-0.2--045.2,24,0
out-0.0000005-0.2--045.2,25165760,1
out-0.0000005-0.2--045.3,24,0
out-0.0000005-0.2--045.3,25165760,1
out-0.0000005-0.2--045.4,24,0
out-0.0000005-0.2--045.4,25165760,1
out-0.0000005-0.2--045.5,24,0
out-0.0000005-0.2--045.5,25165760,1
out-0.0000005-0.2--045.6,24,0
out-0.0000005-0.2--045.6,25165760,1
out-0.0000005-0.2--045.7,24,0
out-0.0000005-0.2--045.7,25165760,1
out-0.0000005-0.2--045.8,24,0
out-0.0000005-0.2--045.8,25165760,1
out-0.0000005-0.2--045.9,24,0
out-0.0000005-0.2--045.9,25165760,1
out-0.0000005-0.2--046.0,24,0
out-0.0000005-0.2--046.0,25165760,1
out-0.0000005-0.2--046.1,24,0
out-0.0000005-0.2--046.1,25165760,1
out-0.0000005-0.2--046.2,24,0
out-0.0000005-0.2--046.2,25165760,1
out-0.0000005-0.2--046.3,24,0
out-0.0000005-0.2--046.3,25165760,1
out-0.0000005-0.2--046.4,25,0
out-0.0000005-0.2--046.4,25165759,1
out-0.0000005-0.2--046.5,25,0
out-0.0000005-0.2--046.5,25165759,1
out-0.0000005-0.2--046.6,25,0
out-0.0000005-0.2--046.6,25165759,1
out-0.0000005-0.2--046.7,25,0
out-0.0000005-0.2--046.7,25165759,1
out-0.0000005-0.2--046.8,25,0
out-0.0000005-0.2--046.8,25165759,1
out-0.0000005-0.2--046.9,25,0
out-0.0000005-0.2--046.9,25165759,1
out-0.0000005-0.2--047.0,25,0
out-0.0000005-0.2--047.0,25165759,1
out-0.0000005-0.2--047.1,25,0
out-0.0000005-0.2--047.1,25165759,1
out-0.0000005-0.2--047.2,25,0
out-0.0000005-0.2--047.2,25165759,1
out-0.0000005-0.2--047.3,25,0
out-0.0000005-0.2--047.3,25165759,1
out-0.0000005-0.2--047.4,25,0
out-0.0000005-0.2--047.4,25165759,1
out-0.0000005-0.2--047.5,25,0
out-0.0000005-0.2--047.5,25165759,1
out-0.0000005-0.2--047.6,25,0
out-0.0000005-0.2--047.6,25165759,1
out-0.0000005-0.2--047.7,25,0
out-0.0000005-0.2--047.7,25165759,1
out-0.0000005-0.2--047.8,25,0
out-0.0000005-0.2--047.8,25165759,1
out-0.0000005-0.2--047.9,25,0
out-0.0000005-0.2--047.9,25165759,1
out-0.0000005-0.2--048.0,25,0
out-0.0000005-0.2--048.0,25165759,1
out-0.0000005-0.2--048.1,25,0
out-0.0000005-0.2--048.1,25165759,1
out-0.0000005-0.2--048.2,25,0
out-0.0000005-0.2--048.2,25165759,1
out-0.0000005-0.2--048.3,25,0
out-0.0000005-0.2--048.3,25165759,1
out-0.0000005-0.2--048.4,25,0
out-0.0000005-0.2--048.4,25165759,1
out-0.0000005-0.2--048.5,25,0
out-0.0000005-0.2--048.5,25165759,1
out-0.0000005-0.2--048.6,25,0
out-0.0000005-0.2--048.6,25165759,1
out-0.0000005-0.2--048.7,25,0
out-0.0000005-0.2--048.7,25165759,1
out-0.0000005-0.2--048.8,25,0
out-0.0000005-0.2--048.8,25165759,1
out-0.0000005-0.2--048.9,25,0
out-0.0000005-0.2--048.9,25165759,1
out-0.0000005-0.2--049.0,25,0
out-0.0000005-0.2--049.0,25165759,1
out-0.0000005-0.2--049.1,25,0
out-0.0000005-0.2--049.1,25165759,1
out-0.0000005-0.2--049.2,25,0
out-0.0000005-0.2--049.2,25165759,1
out-0.0000005-0.2--049.3,25,0
out-0.0000005-0.2--049.3,25165759,1
out-0.0000005-0.2--049.4,25,0
out-0.0000005-0.2--049.4,25165759,1
out-0.0000005-0.2--049.5,25,0
out-0.0000005-0.2--049.5,25165759,1
out-0.0000005-0.2--049.6,25,0
out-0.0000005-0.2--049.6,25165759,1
out-0.0000005-0.2--049.7,25,0
out-0.0000005-0.2--049.7,25165759,1
out-0.0000005-0.2--049.8,25,0
out-0.0000005-0.2--049.8,25165759,1
out-0.0000005-0.2--049.9,25,0
out-0.0000005-0.2--049.9,25165759,1
out-0.0000005-0.2--050.0,25,0
out-0.0000005-0.2--050.0,25165759,1
out-0.0000005-0.2--050.1,25,0
out-0.0000005-0.2--050.1,25165759,1
out-0.0000005-0.2--050.2,25,0
out-0.0000005-0.2--050.2,25165759,1
out-0.0000005-0.2--050.3,25,0
out-0.0000005-0.2--050.3,25165759,1
out-0.0000005-0.2--050.4,25,0
out-0.0000005-0.2--050.4,25165759,1
out-0.0000005-0.2--050.5,25,0
out-0.0000005-0.2--050.5,25165759,1
out-0.0000005-0.2--050.6,25,0
out-0.0000005-0.2--050.6,25165759,1
out-0.0000005-0.2--050.7,25,0
out-0.0000005-0.2--050.7,25165759,1
out-0.0000005-0.2--050.8,25,0
out-0.0000005-0.2--050.8,25165759,1
out-0.0000005-0.2--050.9,25,0
out-0.0000005-0.2--050.9,25165759,1
out-0.0000005-0.2--051.0,25,0
out-0.0000005-0.2--051.0,25165759,1
out-0.0000005-0.2--051.1,25,0
out-0.0000005-0.2--051.1,25165759,1
out-0.0000005-0.2--051.2,25,0
out-0.0000005-0.2--051.2,25165759,1
out-0.0000005-0.2--051.3,25,0
out-0.0000005-0.2--051.3,25165759,1
out-0.0000005-0.2--051.4,25,0
out-0.0000005-0.2--051.4,25165759,1
out-0.0000005-0.2--051.5,25,0
out-0.0000005-0.2--051.5,25165759,1
out-0.0000005-0.2--051.6,25,0
out-0.0000005-0.2--051.6,25165759,1
out-0.0000005-0.2--051.7,25,0
out-0.0000005-0.2--051.7,25165759,1
out-0.0000005-0.2--051.8,25,0
out-0.0000005-0.2--051.8,25165759,1
out-0.0000005-0.2--051.9,25,0
out-0.0000005-0.2--051.9,25165759,1
out-0.0000005-0.2--052.0,25,0
out-0.0000005-0.2--052.0,25165759,1
out-0.0000005-0.2--052.1,25,0
out-0.0000005-0.2--052.1,25165759,1
out-0.0000005-0.2--052.2,25,0
out-0.0000005-0.2--052.2,25165759,1
out-0.0000005-0.2--052.3,25,0
out-0.0000005-0.2--052.3,25165759,1
out-0.0000005-0.2--052.4,25,0
out-0.0000005-0.2--052.4,25165759,1
out-0.0000005-0.2--052.5,25,0
out-0.0000005-0.2--052.5,25165759,1
out-0.0000005-0.2--052.6,25,0
out-0.0000005-0.2--052.6,25165759,1
out-0.0000005-0.2--052.7,25,0
out-0.0000005-0.2--052.7,25165759,1
out-0.0000005-0.2--052.8,25,0
out-0.0000005-0.2--052.8,25165759,1
out-0.0000005-0.2--052.9,25,0
out-0.0000005-0.2--052.9,25165759,1
out-0.0000005-0.2--053.0,25,0
out-0.0000005-0.2--053.0,25165759,1
out-0.0000005-0.2--053.1,25,0
out-0.0000005-0.2--053.1,25165759,1
out-0.0000005-0.2--053.2,25,0
out-0.0000005-0.2--053.2,25165759,1
out-0.0000005-0.2--053.3,25,0
out-0.0000005-0.2--053.3,25165759,1
out-0.0000005-0.2--053.4,25,0
out-0.0000005-0.2--053.4,25165759,1
out-0.0000005-0.2--053.5,25,0
out-0.0000005-0.2--053.5,25165759,1
out-0.0000005-0.2--053.6,25,0
out-0.0000005-0.2--053.6,25165759,1
out-0.0000005-0.2--053.7,25,0
out-0.0000005-0.2--053.7,25165759,1
out-0.0000005-0.2--053.8,25,0
out-0.0000005-0.2--053.8,25165759,1
out-0.0000005-0.2--053.9,25,0
out-0.0000005-0.2--053.9,25165759,1
out-0.0000005-0.2--054.0,25,0
out-0.0000005-0.2--054.0,25165759,1
out-0.0000005-0.2--054.1,25,0
out-0.0000005-0.2--054.1,25165759,1
out-0.0000005-0.2--054.2,29,0
out-0.0000005-0.2--054.2,25165755,1
out-0.0000005-0.2--054.3,29,0
out-0.0000005-0.2--054.3,25165755,1
out-0.0000005-0.2--054.4,29,0
out-0.0000005-0.2--054.4,25165755,1
out-0.0000005-0.2--054.5,35,0
out-0.0000005-0.2--054.5,25165749,1
out-0.0000005-0.2--054.6,35,0
out-0.0000005-0.2--054.6,25165749,1
out-0.0000005-0.2--054.7,35,0
out-0.0000005-0.2--054.7,25165749,1
out-0.0000005-0.2--054.8,38,0
out-0.0000005-0.2--054.8,25165746,1
out-0.0000005-0.2--054.9,42,0
out-0.0000005-0.2--054.9,25165742,1
out-0.0000005-0.2--055.0,45,0
out-0.0000005-0.2--055.0,25165739,1
out-0.0000005-0.2--055.1,66,0
out-0.0000005-0.2--055.1,25165718,1
out-0.0000005-0.2--055.2,69,0
out-0.0000005-0.2--055.2,25165715,1
out-0.0000005-0.2--055.3,90,0
out-0.0000005-0.2--055.3,25165694,1
out-0.0000005-0.2--055.4,105,0
out-0.0000005-0.2--055.4,25165679,1
out-0.0000005-0.2--055.5,147,0
out-0.0000005-0.2--055.5,25165637,1
out-0.0000005-0.2--055.6,204,0
out-0.0000005-0.2--055.6,25165580,1
out-0.0000005-0.2--055.7,280,0
out-0.0000005-0.2--055.7,25165504,1
out-0.0000005-0.2--055.8,373,0
out-0.0000005-0.2--055.8,25165411,1
out-0.0000005-0.2--055.9,474,0
out-0.0000005-0.2--055.9,25165310,1
out-0.0000005-0.2--056.0,639,0
out-0.0000005-0.2--056.0,25165145,1
out-0.0000005-0.2--056.1,803,0
out-0.0000005-0.2--056.1,25164981,1
out-0.0000005-0.2--056.2,1096,0
out-0.0000005-0.2--056.2,25164688,1
out-0.0000005-0.2--056.3,1389,0
out-0.0000005-0.2--056.3,25164395,1
out-0.0000005-0.2--056.4,1772,0
out-0.0000005-0.2--056.4,25164012,1
out-0.0000005-0.2--056.5,2317,0
out-0.0000005-0.2--056.5,25163467,1
out-0.0000005-0.2--056.6,3196,0
out-0.0000005-0.2--056.6,25162588,1
out-0.0000005-0.2--056.7,4088,0
out-0.0000005-0.2--056.7,25161696,1
out-0.0000005-0.2--056.8,5182,0
out-0.0000005-0.2--056.8,25160602,1
out-0.0000005-0.2--056.9,6575,0
out-0.0000005-0.2--056.9,25159209,1
out-0.0000005-0.2--057.0,8498,0
out-0.0000005-0.2--057.0,25157286,1
out-0.0000005-0.2--057.1,11334,0
out-0.0000005-0.2--057.1,25154450,1
out-0.0000005-0.2--057.2,14609,0
out-0.0000005-0.2--057.2,25151175,1
out-0.0000005-0.2--057.3,18558,0
out-0.0000005-0.2--057.3,25147226,1
out-0.0000005-0.2--057.4,23510,0
out-0.0000005-0.2--057.4,25142274,1
out-0.0000005-0.2--057.5,29115,0
out-0.0000005-0.2--057.5,25136669,1
out-0.0000005-0.2--057.6,36627,0
out-0.0000005-0.2--057.6,25129157,1
out-0.0000005-0.2--057.7,45871,0
out-0.0000005-0.2--057.7,25119913,1
out-0.0000005-0.2--057.8,57609,0
out-0.0000005-0.2--057.8,25108175,1
out-0.0000005-0.2--057.9,71425,0
out-0.0000005-0.2--057.9,25094359,1
out-0.0000005-0.2--058.0,87831,0
out-0.0000005-0.2--058.0,25077953,1
out-0.0000005-0.2--058.1,109035,0
out-0.0000005-0.2--058.1,25056749,1
out-0.0000005-0.2--058.2,140682,0
out-0.0000005-0.2--058.2,25025102,1
out-0.0000005-0.2--058.3,163363,0
out-0.0000005-0.2--058.3,25002421,1
out-0.0000005-0.2--058.4,200499,0
out-0.0000005-0.2--058.4,24965285,1
out-0.0000005-0.2--058.5,244416,0
out-0.0000005-0.2--058.5,24921368,1
out-0.0000005-0.2--058.6,302689,0
out-0.0000005-0.2--058.6,24863095,1
out-0.0000005-0.2--058.7,366178,0
out-0.0000005-0.2--058.7,24799606,1
out-0.0000005-0.2--058.8,456690,0
out-0.0000005-0.2--058.8,24709094,1
out-0.0000005-0.2--058.9,545011,0
out-0.0000005-0.2--058.9,24620773,1
out-0.0000005-0.2--059.0,678684,0
out-0.0000005-0.2--059.0,24487100,1
out-0.0000005-0.2--059.1,822448,0
out-0.0000005-0.2--059.1,24343336,1
out-0.0000005-0.2--059.2,986970,0
out-0.0000005-0.2--059.2,24178814,1
out-0.0000005-0.2--059.3,1121744,0
out-0.0000005-0.2--059.3,24044040,1
out-0.0000005-0.2--059.4,1354376,0
out-0.0000005-0.2--059.4,23811408,1
out-0.0000005-0.2--059.5,1616991,0
out-0.0000005-0.2--059.5,23548793,1
out-0.0000005-0.2--059.6,1920817,0
out-0.0000005-0.2--059.6,23244967,1
out-0.0000005-0.2--059.7,2241741,0
out-0.0000005-0.2--059.7,22924043,1
out-0.0000005-0.2--059.8,2607954,0
out-0.0000005-0.2--059.8,22557830,1
out-0.0000005-0.2--059.9,2919341,0
out-0.0000005-0.2--059.9,22246443,1
out-0.0000005-0.2--060.0,3300791,0
out-0.0000005-0.2--060.0,21864993,1
out-0.0000005-0.2--060.1,3756877,0
out-0.0000005-0.2--060.1,21408907,1
out-0.0000005-0.2--060.2,4102878,0
out-0.0000005-0.2--060.2,21062906,1
out-0.0000005-0.2--060.3,4575422,0
out-0.0000005-0.2--060.3,20590362,1
out-0.0000005-0.2--060.4,4926401,0
out-0.0000005-0.2--060.4,20239383,1
out-0.0000005-0.2--060.5,5284546,0
out-0.0000005-0.2--060.5,19881238,1
out-0.0000005-0.2--060.6,5642381,0
out-0.0000005-0.2--060.6,19523403,1
out-0.0000005-0.2--060.7,5906005,0
out-0.0000005-0.2--060.7,19259779,1
out-0.0000005-0.2--060.8,6074694,0
out-0.0000005-0.2--060.8,19091090,1
out-0.0000005-0.2--060.9,6315261,0
out-0.0000005-0.2--060.9,18850523,1
out-0.0000005-0.2--061.0,6562698,0
out-0.0000005-0.2--061.0,18603086,1
out-0.0000005-0.2--061.1,6639770,0
out-0.0000005-0.2--061.1,18526014,1
out-0.0000005-0.2--061.2,6886798,0
out-0.0000005-0.2--061.2,18278986,1
out-0.0000005-0.2--061.3,7078461,0
out-0.0000005-0.2--061.3,18087323,1
out-0.0000005-0.2--061.4,7087158,0
out-0.0000005-0.2--061.4,18078626,1
out-0.0000005-0.2--061.5,7272017,0
out-0.0000005-0.2--061.5,17893767,1
out-0.0000005-0.2--061.6,7373623,0
out-0.0000005-0.2--061.6,17792161,1
out-0.0000005-0.2--061.7,7306524,0
out-0.0000005-0.2--061.7,17859260,1
out-0.0000005-0.2--061.8,7470552,0
out-0.0000005-0.2--061.8,17695232,1
out-0.0000005-0.2--061.9,7529050,0
out-0.0000005-0.2--061.9,17636734,1
out-0.0000005-0.2--062.0,7672085,0
out-0.0000005-0.2--062.0,17493699,1
out-0.0000005-0.2--062.1,7702720,0
out-0.0000005-0.2--062.1,17463064,1
out-0.0000005-0.2--062.2,7843162,0
out-0.0000005-0.2--062.2,17322622,1
out-0.0000005-0.2--062.3,7844069,0
out-0.0000005-0.2--062.3,17321715,1
out-0.0000005-0.2--062.4,7944969,0
out-0.0000005-0.2--062.4,17220815,1
out-0.0000005-0.2--062.5,8050016,0
out-0.0000005-0.2--062.5,17115768,1
out-0.0000005-0.2--062.6,8074355,0
out-0.0000005-0.2--062.6,17091429,1
out-0.0000005-0.2--062.7,8110192,0
out-0.0000005-0.2--062.7,17055592,1
out-0.0000005-0.2--062.8,8131244,0
out-0.0000005-0.2--062.8,17034540,1
out-0.0000005-0.2--062.9,8293299,0
out-0.0000005-0.2--062.9,16872485,1
out-0.0000005-0.2--063.0,8269693,0
out-0.0000005-0.2--063.0,16896091,1
out-0.0000005-0.2--063.1,8389042,0
out-0.0000005-0.2--063.1,16776742,1
out-0.0000005-0.2--063.2,8419229,0
out-0.0000005-0.2--063.2,16746555,1
out-0.0000005-0.2--063.3,8496921,0
out-0.0000005-0.2--063.3,16668863,1
out-0.0000005-0.2--063.4,8555025,0
out-0.0000005-0.2--063.4,16610759,1
out-0.0000005-0.2--063.5,8571222,0
out-0.0000005-0.2--063.5,16594562,1
out-0.0000005-0.2--063.6,8725135,0
out-0.0000005-0.2--063.6,16440649,1
out-0.0000005-0.2--063.7,8761286,0
out-0.0000005-0.2--063.7,16404498,1
out-0.0000005-0.2--063.8,8859011,0
out-0.0000005-0.2--063.8,16306773,1
out-0.0000005-0.2--063.9,8909945,0
out-0.0000005-0.2--063.9,16255839,1
out-0.0000005-0.2--064.0,8982266,0
out-0.0000005-0.2--064.0,16183518,1
out-0.0000005-0.2--064.1,9058556,0
out-0.0000005-0.2--064.1,16107228,1
out-0.0000005-0.2--064.2,9125429,0
out-0.0000005-0.2--064.2,16040355,1
out-0.0000005-0.2--064.3,9190798,0
out-0.0000005-0.2--064.3,15974986,1
out-0.0000005-0.2--064.4,9255156,0
out-0.0000005-0.2--064.4,15910628,1
out-0.0000005-0.2--064.5,9401623,0
out-0.0000005-0.2--064.5,15764161,1
out-0.0000005-0.2--064.6,9476043,0
out-0.0000005-0.2--064.6,15689741,1
out-0.0000005-0.2--064.7,9562490,0
out-0.0000005-0.2--064.7,15603294,1
out-0.0000005-0.2--064.8,9627710,0
out-0.0000005-0.2--064.8,15538074,1
out-0.0000005-0.2--064.9,9784973,0
out-0.0000005-0.2--064.9,15380811,1
out-0.0000005-0.2--065.0,9833916,0
out-0.0000005-0.2--065.0,15331868,1
out-0.0000005-0.2--065.1,9930561,0
out-0.0000005-0.2--065.1,15235223,1
out-0.0000005-0.2--065.2,9987482,0
out-0.0000005-0.2--065.2,15178302,1
out-0.0000005-0.2--065.3,10113202,0
out-0.0000005-0.2--065.3,15052582,1
out-0.0000005-0.2--065.4,10227824,0
out-0.0000005-0.2--065.4,14937960,1
out-0.0000005-0.2--065.5,10331684,0
out-0.0000005-0.2--065.5,14834100,1
out-0.0000005-0.2--065.6,10393318,0
